id,release_date,title,production_budget,domestic_gross_x,worldwide_gross,studio,foreign_gross
68,2006-10-20,Flicka,15000000.0,21000147.0,21896367.0,,896220.0
69,2007-03-23,The Hills Have Eyes II,15000000.0,20804166.0,37466538.0,,16662372.0
70,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,WB (NL),96288.0
71,2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0,SGem,383066.0
72,2002-10-11,Tuck Everlasting,15000000.0,19161999.0,19344615.0,,182616.0
73,2006-10-13,The Marine,15000000.0,18844784.0,22165608.0,,3320824.0
74,1998-07-24,Disturbing Behavior,15000000.0,17507368.0,19014238.0,,1506870.0
75,1998-03-06,The Big Lebowski,15000000.0,17498804.0,46189568.0,,28690764.0
76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,RAtt.,18831035.0
77,2009-06-26,The Hurt Locker,15000000.0,17017811.0,49894223.0,,32876412.0
78,2000-01-28,Eye of the Beholder,15000000.0,16500786.0,18260865.0,,1760079.0
79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,Uni.,6384898.0
80,1984-05-11,Firestarter,15000000.0,15136870.0,15136870.0,,0.0
81,2019-02-01,Miss Bala,15000000.0,14998027.0,15362298.0,,364271.0
82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,Wein.,24292902.0
83,2001-04-20,Freddy Got Fingered,15000000.0,14249005.0,14249005.0,,0.0
84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,Focus,45324921.0
85,2004-06-25,De-Lovely,15000000.0,13337299.0,18524496.0,,5187197.0
86,2009-10-02,Whip It,15000000.0,13077184.0,18889972.0,,5812788.0
87,2008-01-11,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000.0,12981269.0,13248444.0,,267175.0
88,2008-01-23,U2 3D,15000000.0,12898847.0,26170402.0,,13271555.0
89,2000-09-01,Highlander: Endgame,15000000.0,12801190.0,12801190.0,,0.0
90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,Wein.,11617139.0
91,2006-08-25,Idlewild,15000000.0,12669914.0,12669914.0,,0.0
92,2003-04-25,Confidence,15000000.0,12212417.0,12212417.0,,0.0
93,2002-10-11,Knockaround Guys,15000000.0,11660180.0,12419700.0,,759520.0
94,1999-08-27,The Muse,15000000.0,11614954.0,11614954.0,,0.0
95,1998-04-03,Barney's Great Adventure,15000000.0,11156471.0,11156471.0,,0.0
96,1989-03-01,New York Stories,15000000.0,10763469.0,10763469.0,,0.0
97,1998-11-25,Home Fries,15000000.0,10513979.0,10513979.0,,0.0
98,2000-03-24,Here on Earth,15000000.0,10494147.0,10845127.0,,350980.0
99,2004-10-08,Raise Your Voice,15000000.0,10411980.0,14811980.0,,4400000.0
100,1985-12-18,Brazil,15000000.0,9929135.0,9932146.0,,3011.0
1,1993-04-23,The Dark Half,15000000.0,9579068.0,9579068.0,,0.0
2,2007-03-02,Black Snake Moan,15000000.0,9396870.0,10951153.0,,1554283.0
3,2003-02-21,Dark Blue,15000000.0,9237470.0,12262065.0,,3024595.0
4,2007-06-22,A Mighty Heart,15000000.0,9176787.0,19153568.0,,9976781.0
5,1983-09-30,Brainstorm,15000000.0,8921050.0,8921050.0,,0.0
6,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,BV,1181092.0
7,2000-03-24,Whatever it Takes,15000000.0,8735529.0,8735529.0,,0.0
8,2003-03-21,Boat Trip,15000000.0,8586376.0,14933713.0,,6347337.0
9,2002-05-22,The Importance of Being Earnest,15000000.0,8378141.0,8378141.0,,0.0
10,1999-05-21,The Love Letter,15000000.0,8322608.0,9010980.0,,688372.0
11,2006-05-05,Hoot,15000000.0,8117637.0,8224998.0,,107361.0
12,2008-02-08,In Bruges,15000000.0,7800825.0,34533783.0,,26732958.0
13,2013-01-04,Promised Land,15000000.0,7597898.0,12394562.0,,4796664.0
14,2001-10-08,Mulholland Drive,15000000.0,7219578.0,20785973.0,,13566395.0
15,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,Global Road,6050662.0
16,2008-08-20,The Rocker,15000000.0,6409528.0,8767338.0,,2357810.0
17,2009-08-21,Post Grad,15000000.0,6382178.0,6563402.0,,181224.0
18,2009-06-19,Whatever Works,15000000.0,5306706.0,35106706.0,,29800000.0
19,2000-07-19,The In Crowd,15000000.0,5217498.0,5217498.0,,0.0
20,2005-12-14,Los tres entierros de Melquiades Estrada,15000000.0,5027684.0,13454474.0,,8426790.0
21,1999-09-24,Jakob the Liar,15000000.0,4956401.0,4956401.0,,0.0
22,2007-09-28,Se jie,15000000.0,4604982.0,65167430.0,,60562448.0
23,2005-10-21,"Kiss Kiss, Bang Bang",15000000.0,4235837.0,16829464.0,,12593627.0
24,1999-04-30,Idle Hands,15000000.0,4023741.0,4023741.0,,0.0
25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,Par.,11851809.0
26,2007-01-26,Blood and Chocolate,15000000.0,3526588.0,6551310.0,,3024722.0
27,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,SPC,31000000.0
28,2015-10-23,Rock the Kasbah,15000000.0,3020665.0,3386153.0,,365488.0
29,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,FoxS,8739066.0
30,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,Rela.,1080294.0
31,2003-12-25,The Company,15000000.0,2281585.0,3396508.0,,1114923.0
32,2008-07-18,Transsiberian,15000000.0,2203641.0,6379575.0,,4175934.0
33,1999-10-22,Crazy in Alabama,15000000.0,1954202.0,1954202.0,,0.0
34,1986-01-17,The Clan of the Cave Bear,15000000.0,1953732.0,1953732.0,,0.0
35,2017-02-03,The Comedian,15000000.0,1658706.0,1658706.0,,0.0
36,2008-03-14,Funny Games,15000000.0,1294640.0,8200127.0,,6905487.0
37,2006-06-02,Banlieue 13,15000000.0,1200216.0,11599903.0,,10399687.0
38,1999-11-12,Felicia's Journey,15000000.0,824295.0,1970268.0,,1145973.0
39,2002-01-25,Metropolis,15000000.0,673414.0,1405032.0,,731618.0
40,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000.0,632542.0,11279884.0,,10647342.0
41,1995-12-01,Things to Do in Denver when You're Dead,15000000.0,529766.0,529766.0,,0.0
42,2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,IFC,0.0
43,2004-02-06,The Return,15000000.0,501752.0,5953886.0,,5452134.0
44,2003-07-25,Buffalo Soldiers,15000000.0,353743.0,353743.0,,0.0
45,2003-04-25,Steal (Canadian Release),15000000.0,220944.0,220944.0,,0.0
46,2010-08-27,Centurion,15000000.0,123570.0,7885048.0,Magn.,7761478.0
47,2009-10-23,Ong-Bak 2,15000000.0,102458.0,7583050.0,,7480592.0
48,1996-12-31,Silent Trigger,15000000.0,76382.0,76382.0,,0.0
49,2008-08-01,Midnight Meat Train,15000000.0,73548.0,1590246.0,,1516698.0
50,2013-09-06,Winnie Mandela,15000000.0,61847.0,61847.0,,0.0
51,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,Anch.,1117898.0
52,2002-10-25,All the Queen's Men,15000000.0,22723.0,22723.0,,0.0
53,2007-10-05,The Good Night,15000000.0,22441.0,22441.0,,0.0
54,2013-12-06,Khumba,15000000.0,0.0,20898221.0,MNE,20898221.0
55,2015-05-05,A Few Best Men,15000000.0,0.0,17224539.0,,17224539.0
56,2014-10-10,AutÃ³mata,15000000.0,0.0,6775458.0,,6775458.0
57,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000.0,0.0,3925769.0,,3925769.0
